DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2003,13.7,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2004,13.4,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2005,13.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2006,10.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2007,6.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2008,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2009,5.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2010,6.8,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2011,7.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2012,7.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2013,7.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2014,6.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2015,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2016,4.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2017,3.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2018,2.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2019,2.6,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PL,2020,2.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1993,4.0,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1994,5.1,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1995,5.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1996,5.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1997,4.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1998,4.3,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,1999,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2000,3.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2001,3.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2002,4.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2003,5.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2004,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2005,6.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2006,7.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2007,7.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2008,7.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2009,8.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2010,10.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2011,10.4,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2012,12.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2013,13.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2014,11.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2015,9.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2016,9.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2017,7.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2018,5.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2019,5.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,PT,2020,5.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,1998,4.0,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,1999,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2000,4.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2001,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2002,5.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2003,4.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2004,4.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2005,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2006,4.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2007,3.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2008,2.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2009,3.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2010,4.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2011,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2012,4.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2013,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2014,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2015,3.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2016,3.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2017,2.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2018,2.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2019,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RO,2020,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2014,15.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2015,13.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2016,12.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2017,11.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2018,10.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2019,8.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,RS,2020,7.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,1996,6.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,1997,7.1,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,1998,6.1,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,1999,4.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2000,3.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2001,3.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2002,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2003,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2004,4.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2005,5.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2006,4.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2007,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2008,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2009,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2010,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2011,5.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2012,5.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2013,5.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2014,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2015,5.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2016,4.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2017,4.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2018,4.7,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2019,5.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SE,2020,6.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,1997,4.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,1998,5.3,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,1999,5.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2000,4.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2001,4.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2002,4.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2003,5.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2004,5.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2005,5.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2006,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2007,4.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2008,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2009,4.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2010,6.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2011,7.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2012,8.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2013,9.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2014,9.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2015,9.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2016,7.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2017,6.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2018,5.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2019,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SI,2020,4.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,1997,8.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,1998,9.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,1999,10.9,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2000,13.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2001,13.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2002,13.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2003,13.3,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2004,14.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2005,13.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2006,11.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2007,9.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2008,8.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2009,9.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2010,10.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2011,10.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2012,10.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2013,11.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2014,10.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2015,9.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2016,8.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2017,6.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2018,5.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2019,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,SK,2020,5.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2006,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2007,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2008,2.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2009,3.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2010,3.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2011,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2012,3.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2013,3.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2014,4.2,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2015,4.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2016,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2017,5.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2018,5.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2019,6.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,TR,2020,5.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1993,4.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1994,4.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1995,4.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1996,4.1,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1997,3.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1998,3.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,1999,3.3,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2000,3.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2001,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2002,2.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2003,2.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2004,2.5,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2005,2.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2006,3.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2007,3.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2008,3.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2009,4.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2010,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2011,4.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2012,4.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2013,4.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2014,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2015,3.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2016,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2017,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2018,2.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,UK,2019,2.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,1995,2.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,1996,3.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,1997,3.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,1998,3.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,1999,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2000,2.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2001,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2002,3.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2003,3.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2004,4.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2005,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2006,3.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2007,3.6,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2008,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2009,4.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2010,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2011,3.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2012,4.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2013,4.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2014,4.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2015,5.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2016,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2017,5.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2018,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2019,3.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,AT,2020,4.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1993,4.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1994,5.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1995,5.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1996,5.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1997,5.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1998,6.0,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,1999,5.6,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2000,4.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2001,4.5,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2002,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2003,5.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2004,6.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2005,6.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,M,BE,2006,6.0,
